Administrador,Usuario,botón correcto,tiempo de interacción,mini juego,número de interacción,color presionado,dificultad,fecha,Juego,auto push,tiempo de lección,tiempo de sesión
ALEIDA,LEONARDO,0.0,90.42835,8,250.0,3,0,14/03/2024 02:35:39 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,90.84058,8,251.0,3,0,14/03/2024 02:35:39 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,91.1572,8,252.0,3,0,14/03/2024 02:35:40 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,91.17374,8,253.0,3,0,14/03/2024 02:35:40 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,91.60696,8,254.0,3,0,14/03/2024 02:35:40 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,91.99034,8,255.0,3,0,14/03/2024 02:35:40 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,92.22382,8,256.0,3,0,14/03/2024 02:35:41 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.157897,8,1.0,1,0,14/03/2024 02:35:49 p. m.,0,0.0,270.7438,0.0
ALEIDA,LEONARDO,0.0,3.157897,0,1.0,1,1,14/03/2024 02:37:13 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.591343,0,2.0,1,1,14/03/2024 02:37:13 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.08350041,0,3.0,0,1,14/03/2024 02:37:19 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.8336332,0,4.0,0,1,14/03/2024 02:37:19 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.216884,0,5.0,0,1,14/03/2024 02:37:20 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.616627,0,6.0,0,1,14/03/2024 02:37:20 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.949995,0,7.0,0,1,14/03/2024 02:37:21 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.949995,0,8.0,0,1,14/03/2024 02:37:21 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.311686,0,9.0,0,1,14/03/2024 02:37:21 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.311686,0,10.0,0,1,14/03/2024 02:37:21 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.68653,0,11.0,0,1,14/03/2024 02:37:21 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.68653,0,12.0,0,1,14/03/2024 02:37:21 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.873384,0,13.0,0,1,14/03/2024 02:37:22 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.890127,0,14.0,0,1,14/03/2024 02:37:22 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.223405,0,15.0,0,1,14/03/2024 02:37:22 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.240182,0,16.0,0,1,14/03/2024 02:37:22 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,3.552972,0,17.0,0,1,14/03/2024 02:37:22 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.552972,0,18.0,0,1,14/03/2024 02:37:22 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.616924,0,19.0,0,1,14/03/2024 02:37:24 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,1.966914,0,20.0,0,1,14/03/2024 02:37:25 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,1.683667,0,21.0,0,1,14/03/2024 02:37:27 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.94989,0,22.0,1,1,14/03/2024 02:37:29 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.383528,0,23.0,1,1,14/03/2024 02:37:31 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.683555,0,24.0,1,1,14/03/2024 02:37:31 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,5.383974,0,25.0,1,1,14/03/2024 02:37:33 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,7.667812,0,26.0,1,1,14/03/2024 02:37:35 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,8.21726,0,27.0,1,1,14/03/2024 02:37:36 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.750104,0,28.0,4,1,14/03/2024 02:37:38 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.166644,0,29.0,4,1,14/03/2024 02:37:39 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.583569,0,30.0,4,1,14/03/2024 02:37:39 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.066566,0,31.0,4,1,14/03/2024 02:37:39 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,3.317008,0,32.0,4,1,14/03/2024 02:37:40 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.1999438,0,33.0,4,1,14/03/2024 02:37:40 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.050176,0,34.0,4,1,14/03/2024 02:37:42 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,6.500738,0,35.0,4,1,14/03/2024 02:37:46 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,6.884939,0,36.0,4,1,14/03/2024 02:37:47 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,8.850384,0,37.0,4,1,14/03/2024 02:37:49 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.1348857,0,1.0,3,1,14/03/2024 02:37:49 p. m.,0,0.0,39.02603,0.0
ALEIDA,LEONARDO,0.0,0.1348857,2,1.0,3,1,14/03/2024 02:38:51 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,0.535076,2,2.0,3,1,14/03/2024 02:38:51 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.4670367,2,3.0,0,1,14/03/2024 02:38:54 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.8836054,2,4.0,0,1,14/03/2024 02:38:54 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.550184,2,5.0,0,1,14/03/2024 02:38:55 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.566981,2,6.0,0,1,14/03/2024 02:38:55 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.066819,2,7.0,0,1,14/03/2024 02:38:55 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.383558,2,8.0,0,1,14/03/2024 02:38:56 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.700011,2,9.0,0,1,14/03/2024 02:38:56 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,2.93363,2,10.0,0,1,14/03/2024 02:38:56 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,0.2165238,2,11.0,4,1,14/03/2024 02:38:59 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.2165238,2,12.0,4,1,14/03/2024 02:38:59 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,0.3165104,2,13.0,4,1,14/03/2024 02:39:02 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.3506393,2,14.0,1,1,14/03/2024 02:39:05 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.050084,2,15.0,1,1,14/03/2024 02:39:06 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.433121,2,16.0,1,1,14/03/2024 02:39:06 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.833639,2,17.0,1,1,14/03/2024 02:39:07 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.050282,2,18.0,1,1,14/03/2024 02:39:07 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.308854,2,19.0,1,1,14/03/2024 02:39:08 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,3.792113,2,20.0,1,1,14/03/2024 02:39:09 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.08371669,2,1.0,4,1,14/03/2024 02:39:11 p. m.,0,0.0,20.22801,0.0
ALEIDA,LEONARDO,0.0,0.08371669,3,1.0,4,1,14/03/2024 02:39:43 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.883398,3,2.0,4,1,14/03/2024 02:39:44 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.533307,3,3.0,4,1,14/03/2024 02:39:45 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.883449,3,4.0,4,1,14/03/2024 02:39:45 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.366976,3,5.0,4,1,14/03/2024 02:39:45 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.567136,3,6.0,4,1,14/03/2024 02:39:47 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,3.583738,3,7.0,3,1,14/03/2024 02:39:47 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.583738,3,8.0,1,1,14/03/2024 02:39:47 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,4.234099,3,9.0,1,1,14/03/2024 02:39:48 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,4.717306,3,10.0,1,1,14/03/2024 02:39:48 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,5.767629,3,11.0,1,1,14/03/2024 02:39:50 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,7.017806,3,12.0,4,1,14/03/2024 02:39:51 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,7.350837,3,13.0,4,1,14/03/2024 02:39:51 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.617267,3,14.0,4,1,14/03/2024 02:39:52 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.9873259,3,15.0,4,1,14/03/2024 02:39:52 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,1.27075,3,16.0,3,1,14/03/2024 02:39:53 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.27075,3,17.0,1,1,14/03/2024 02:39:53 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.737046,3,18.0,4,1,14/03/2024 02:39:54 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.070247,3,19.0,4,1,14/03/2024 02:39:54 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.087047,3,20.0,1,1,14/03/2024 02:39:54 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.087047,3,21.0,4,1,14/03/2024 02:39:54 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.396326,3,22.0,4,1,14/03/2024 02:39:55 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.713405,3,23.0,4,1,14/03/2024 02:39:55 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.196232,3,24.0,1,1,14/03/2024 02:39:55 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.213055,3,25.0,4,1,14/03/2024 02:39:56 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.997505,3,26.0,4,1,14/03/2024 02:39:56 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,0.133816,3,27.0,4,1,14/03/2024 02:39:57 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.133816,3,28.0,4,1,14/03/2024 02:39:58 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,0.100275,3,29.0,1,1,14/03/2024 02:40:02 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.100275,3,30.0,1,1,14/03/2024 02:40:03 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,0.999219,3,31.0,1,1,14/03/2024 02:40:08 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,1.316342,3,32.0,4,1,14/03/2024 02:40:08 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,1.54954,3,33.0,3,1,14/03/2024 02:40:08 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,2.816208,3,34.0,1,1,14/03/2024 02:40:11 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.650664,3,35.0,1,1,14/03/2024 02:40:12 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,0.0,3.916507,3,36.0,4,1,14/03/2024 02:40:12 p. m.,0,0.0,0.0,0.0
ALEIDA,LEONARDO,1.0,2.35591,3,1.0,0,1,14/03/2024 02:40:12 p. m.,0,0.0,29.79608,908.3206
ALEIDA,LEONARDO,1.0,2.35591,8,1.0,0,1,14/03/2024 02:41:07 p. m.,0,0.0,2.032228,908.3206
ALEIDA,LEONARDO,1.0,2.35591,1,1.0,0,1,14/03/2024 02:41:07 p. m.,0,0.0,0.0,908.3206
ALEIDA,ALEIDA,1.0,2.35591,1,1.0,0,0,14/03/2024 03:13:23 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,3.166112,1,2.0,1,0,14/03/2024 03:13:29 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.900334,1,3.0,0,0,14/03/2024 03:13:38 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,4.851086,1,4.0,0,0,14/03/2024 03:13:40 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,5.217011,1,5.0,4,0,14/03/2024 03:13:40 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,12.35076,1,6.0,3,0,14/03/2024 03:13:59 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.044995,1,1.0,3,0,14/03/2024 03:13:59 p. m.,0,0.0,38.17003,0.0
ALEIDA,ALEIDA,1.0,1.044995,0,1.0,3,0,14/03/2024 03:14:38 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.300812,0,2.0,0,0,14/03/2024 03:14:41 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.650101,0,3.0,4,0,14/03/2024 03:14:43 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,0.8997853,0,4.0,0,0,14/03/2024 03:14:45 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,2.18734,0,1.0,1,0,14/03/2024 03:14:46 p. m.,0,0.0,8.19415,0.0
ALEIDA,ALEIDA,1.0,2.18734,2,1.0,1,0,14/03/2024 03:15:52 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,0.3669969,2,2.0,3,0,14/03/2024 03:15:55 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.833339,2,3.0,4,0,14/03/2024 03:15:59 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.567065,2,4.0,3,0,14/03/2024 03:16:05 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,4.116796,2,5.0,3,0,14/03/2024 03:16:06 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.283455,2,1.0,1,0,14/03/2024 03:16:08 p. m.,0,0.0,17.90379,0.0
ALEIDA,ALEIDA,1.0,1.283455,3,1.0,1,0,14/03/2024 03:17:07 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.667662,3,2.0,1,0,14/03/2024 03:17:15 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.250554,3,3.0,1,0,14/03/2024 03:17:22 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.466823,3,4.0,3,0,14/03/2024 03:17:30 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.650508,3,1.0,3,0,14/03/2024 03:17:34 p. m.,0,0.0,29.80387,0.0
ALEIDA,ALEIDA,0.0,2.650508,8,1.0,3,0,14/03/2024 03:18:39 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.300476,8,2.0,3,0,14/03/2024 03:18:40 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.533764,8,3.0,3,0,14/03/2024 03:18:40 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,4.350594,8,4.0,3,0,14/03/2024 03:18:41 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,5.167323,8,5.0,3,0,14/03/2024 03:18:42 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,10.83426,8,6.0,3,0,14/03/2024 03:18:48 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.333627,8,7.0,3,0,14/03/2024 03:19:01 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,3.816667,8,8.0,0,0,14/03/2024 03:19:17 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,4.583715,8,9.0,4,0,14/03/2024 03:19:33 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.550667,8,1.0,3,0,14/03/2024 03:19:41 p. m.,0,0.0,68.09686,0.0
ALEIDA,ALEIDA,1.0,1.550667,0,1.0,3,1,14/03/2024 03:21:05 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.2165788,0,2.0,0,1,14/03/2024 03:21:06 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,0.7667165,0,3.0,0,1,14/03/2024 03:21:06 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.383437,0,4.0,1,1,14/03/2024 03:21:08 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.183549,0,5.0,3,1,14/03/2024 03:21:10 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.9665094,0,6.0,4,1,14/03/2024 03:21:12 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.316285,0,7.0,4,1,14/03/2024 03:21:12 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.683836,0,1.0,3,1,14/03/2024 03:21:13 p. m.,0,0.0,9.166676,0.0
ALEIDA,ALEIDA,1.0,1.683836,2,1.0,3,1,14/03/2024 03:22:16 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.3505237,2,2.0,0,1,14/03/2024 03:22:18 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.7999657,2,3.0,0,1,14/03/2024 03:22:19 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.149895,2,4.0,0,1,14/03/2024 03:22:19 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.950003,2,5.0,4,1,14/03/2024 03:22:24 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.500123,2,6.0,0,1,14/03/2024 03:22:29 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,0.350628,2,7.0,4,1,14/03/2024 03:22:31 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.3163878,2,1.0,4,1,14/03/2024 03:22:33 p. m.,0,0.0,19.10235,0.0
ALEIDA,ALEIDA,0.0,0.3163878,3,1.0,4,1,14/03/2024 03:23:28 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.9328334,3,2.0,4,1,14/03/2024 03:23:29 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.316571,3,3.0,4,1,14/03/2024 03:23:29 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.333065,3,4.0,3,1,14/03/2024 03:23:29 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.333065,3,5.0,4,1,14/03/2024 03:23:30 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.997599,3,6.0,4,1,14/03/2024 03:23:31 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.181062,3,7.0,4,1,14/03/2024 03:23:32 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.200149,3,8.0,4,1,14/03/2024 03:23:35 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.450489,3,9.0,1,1,14/03/2024 03:23:35 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.450489,3,10.0,4,1,14/03/2024 03:23:35 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.980258,3,11.0,4,1,14/03/2024 03:23:36 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.062642,3,12.0,4,1,14/03/2024 03:23:37 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.446102,3,13.0,4,1,14/03/2024 03:23:37 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,4.096347,3,14.0,4,1,14/03/2024 03:23:38 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,5.97968,3,15.0,4,1,14/03/2024 03:23:40 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.066301,3,16.0,4,1,14/03/2024 03:23:41 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.066301,3,17.0,4,1,14/03/2024 03:23:42 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.3998717,3,18.0,4,1,14/03/2024 03:23:46 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.099958,3,19.0,1,1,14/03/2024 03:23:47 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.099958,3,20.0,4,1,14/03/2024 03:23:47 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.483173,3,21.0,4,1,14/03/2024 03:23:47 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.850259,3,22.0,4,1,14/03/2024 03:23:48 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.283445,3,23.0,4,1,14/03/2024 03:23:48 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.50013,3,24.0,4,1,14/03/2024 03:23:49 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,4.216807,3,25.0,4,1,14/03/2024 03:23:50 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,5.067285,3,26.0,4,1,14/03/2024 03:23:51 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,5.4003,3,27.0,4,1,14/03/2024 03:23:51 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.2499987,3,28.0,4,1,14/03/2024 03:23:52 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.7002136,3,29.0,4,1,14/03/2024 03:23:52 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.083541,3,30.0,4,1,14/03/2024 03:23:52 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.584566,3,31.0,1,1,14/03/2024 03:23:53 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.584566,3,32.0,4,1,14/03/2024 03:23:53 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.135408,3,33.0,4,1,14/03/2024 03:23:54 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.80133,3,34.0,4,1,14/03/2024 03:23:54 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.218616,3,35.0,4,1,14/03/2024 03:23:55 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,4.151271,3,36.0,4,1,14/03/2024 03:23:56 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,4.835136,3,37.0,4,1,14/03/2024 03:23:57 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.08350521,3,1.0,1,1,14/03/2024 03:23:57 p. m.,0,0.0,29.6907,0.0
ALEIDA,ALEIDA,0.0,0.08350521,8,1.0,1,1,14/03/2024 03:24:57 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.8509782,8,2.0,1,1,14/03/2024 03:24:58 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.200753,8,3.0,1,1,14/03/2024 03:24:58 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.716972,8,4.0,1,1,14/03/2024 03:24:59 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.100616,8,5.0,1,1,14/03/2024 03:24:59 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.317264,8,6.0,1,1,14/03/2024 03:25:01 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,3.666914,8,7.0,1,1,14/03/2024 03:25:01 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,4.083549,8,8.0,1,1,14/03/2024 03:25:01 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.2836552,8,9.0,1,1,14/03/2024 03:25:14 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.599678,8,10.0,1,1,14/03/2024 03:25:14 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.033114,8,11.0,1,1,14/03/2024 03:25:14 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.366896,8,12.0,1,1,14/03/2024 03:25:15 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,1.816502,8,13.0,1,1,14/03/2024 03:25:15 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.233839,8,14.0,1,1,14/03/2024 03:25:15 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,2.666443,8,15.0,1,1,14/03/2024 03:25:16 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,2.833207,8,16.0,1,1,14/03/2024 03:25:16 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.049958,8,17.0,3,1,14/03/2024 03:25:28 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.3665696,8,18.0,3,1,14/03/2024 03:25:28 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,0.0,0.7165951,8,19.0,3,1,14/03/2024 03:25:29 p. m.,0,0.0,0.0,0.0
ALEIDA,ALEIDA,1.0,1.633638,8,20.0,3,1,14/03/2024 03:25:30 p. m.,0,0.0,0.0,0.0
